Size,Mean,StandardDeviation,NumUnique,Sort1,Sort2,Sort3,Sort4,Sort5
2600.0,63.82730769230769,1874.9786004380005,1536.0,25.123849828252506,11.65397853990542,30.9754978392145,46.67083063778979,83.07339160269615
6722.0,42.67286521868491,1631.1887675991388,3906.0,8.107998157815704,18.203539063681802,24.39794497761301,46.35912750195335,72.24224964546266
2354.0,4.062871707731521,667.4562270880273,1463.0,14.644520781737448,26.071514647066902,29.175643444170287,25.510077941822008,36.79230059867217
4130.0,63.22227602905569,2049.1011970438503,2514.0,31.134628317404292,16.74547006185803,39.53025874451269,32.21176961885304,71.98335855614188
2032.0,96.17470472440944,921.3855336737704,1167.0,5.052249507014791,16.674811880682718,35.22004923626572,25.51057437654647,59.687390080173024
5037.0,139.13539805439746,2399.940002048448,2828.0,28.290289116390777,20.12258913788337,36.8914489367466,39.327968239064425,104.26402936176324
2123.0,122.91568535091852,836.6402264645828,1136.0,23.584443318056827,16.108658225428776,25.384238187097935,46.839363527689386,63.09264834532392
6032.0,30.95142572944297,545.3683033823787,1802.0,11.237023411461028,18.131653966131786,24.230007213763024,34.5929813855699,41.47317583140527
8079.0,10.090605272929816,2050.2524203042303,4768.0,26.96016218102234,11.196651716543302,37.635103594872376,29.08462768151266,73.0139977752997
6117.0,14.0019617459539,816.9402927261133,2483.0,7.081973822066936,16.96902184516797,15.720874535944485,24.044039056228097,52.40021785263482
1292.0,36.4922600619195,542.2877528637703,793.0,11.320838252114317,19.80349469142526,22.63785278409714,42.68383925491944,45.67095480108447
4014.0,71.49800697558545,1649.5779230567398,2432.0,6.470502546700221,9.808627079516512,33.42913843965529,45.216578898867084,83.05567348320332
1260.0,11.68015873015873,617.2104912902121,738.0,10.61759558981765,6.394125541034384,34.6352859892048,21.35395838854081,58.36828036947128
2204.0,24.056715063520876,942.781280366328,1262.0,25.027684188996417,15.767676797957998,27.934952371726034,35.77557821989143,54.42927687539178
9114.0,86.05277594908931,1982.773108243286,4920.0,16.575999799323373,17.627339972916552,27.013507489567353,43.381586096448444,81.24708920742366
2316.0,126.88903281519862,1488.1061297511803,1266.0,6.114022177561454,12.106143725128804,29.223602800166027,31.43009139407715,73.34477009437494
2013.0,78.77347242921013,1256.0872915548812,1203.0,13.282888436619595,14.725425081181674,30.531685888752047,27.88267214712514,52.84907126648033
1180.0,80.07966101694915,214.5616748121392,563.0,14.031571577954628,19.910058432100055,15.24173662984035,26.73891232676776,51.668193933396665
6305.0,-14.376367961934973,3652.695091640508,3676.0,63.95128129122516,3.4406138937480506,62.38695724199954,22.466085831556498,183.17102843965955
7387.0,20.478408014078788,5663.691843643786,4446.0,134.9346292640979,19.582936481773174,128.42141186857137,25.217370106656684,374.50418467084364
7946.0,120.40699723131137,5346.378574727516,4601.0,129.8200982337002,1.9721634870287956,97.48523518241636,37.07986505043043,331.8016447947982
6008.0,-1.7220372836218376,2658.664214931382,3726.0,52.197587907783024,14.817796985936916,46.922532836620505,32.03774721789783,122.28910547326001
7258.0,48.04381372278865,2946.5025530970515,4518.0,42.796839031437564,12.463832365186775,52.42918962783406,32.79058266631229,124.39900540006437
9639.0,59.574852163087456,5638.918862138736,6006.0,125.81845894697895,11.044722985883041,109.83197006518579,31.385828003047628,366.5290302202754
2886.0,10.146916146916148,204.5898282409592,696.0,7.882753511859975,12.28060710955782,19.33617863902517,22.726596404403463,43.45623341196971
4438.0,79.4781433077963,863.726288390773,2189.0,2.3716771677669017,17.974222333537867,17.21805034708999,26.75474290951506,40.80633669225976
3961.0,21.600100984599848,1343.6148950707511,2144.0,15.04098089860171,8.855476299183824,28.444539612327503,44.32104577086861,59.1112525738765
9452.0,153.13013118916632,3603.662651602251,5823.0,71.81630840306822,22.926062377608776,61.438838610687654,23.9903013371232,173.45245139758774
2647.0,75.59954665659237,1199.5130528065183,1625.0,23.704924100607975,16.555191077634753,15.467482862346856,28.61030311071243,50.505134105715904
9347.0,26.601369423344387,6467.398477579483,5427.0,162.80967452381776,-3.898435024635144,158.57346266479823,31.705134174039074,446.0579094981436
9055.0,105.10038652678078,966.780326922524,3101.0,10.661342286601018,14.836369639579992,21.380559893660326,31.44088710749121,55.06227132645643
3107.0,30.918249114901837,1633.525711901592,1833.0,36.27092601046419,9.646543748288966,39.00968189838788,20.99166047356909,73.18805516703033
2423.0,1.387948823772183,1457.2112485556404,1339.0,25.23784591443711,11.269218582765506,21.558739999941626,41.97349424715165,52.08607357593809
5318.0,61.4922903347123,2308.0755995297845,3192.0,42.82473719686506,6.252139049413595,37.02984153386648,31.331901799069747,101.60001926116445
3157.0,39.41843522331328,988.7529858246778,1981.0,18.828261378012634,9.882129863439362,19.48922568917185,33.240272525564116,51.2902802470886
4436.0,58.6846257889991,1288.983427483886,2775.0,8.6156845308902,20.627540313841603,17.35006398104772,34.74381173907171,50.70586667262561
5483.0,7.644537661863943,3336.725067465605,3355.0,59.95613085800275,3.485596651666647,64.44842482770966,32.66544640437334,150.98022325964646
8555.0,109.61788427819988,3393.938382640782,4689.0,45.183102607164436,18.619762022837527,53.520335250772156,22.576591751847054,169.71178451756867
2609.0,71.03296282100422,335.2056176726136,1016.0,-0.49972806056997054,21.96552852262997,30.328191123509672,33.891635690209306,38.67648608833615
1982.0,13.797174571140262,301.16364002774577,862.0,12.260349727653292,17.458309495214408,25.626061840289225,24.30227044774436,45.69678324470444
7162.0,78.07595643674951,4062.7327289457776,4162.0,73.34019993099197,20.074924789697867,66.75298524498182,44.80114976718721,214.00436897049858
3901.0,82.33427326326583,2249.48572835395,2394.0,41.54831745171968,3.786220253383524,34.37411491425769,28.318116407299343,103.25799946399813
1246.0,41.81380417335473,711.4038484827659,774.0,10.586547674658803,16.79153437666229,25.95906210376231,26.85313096421186,53.07521594232156
6736.0,57.97788004750594,1483.9138248443378,3659.0,18.71821675940162,14.444143766564798,31.130504882946568,42.51924148667658,74.3815009021767
5358.0,3.6649869354236655,832.7327238728225,2380.0,11.713710510364017,28.1689685159523,28.60998254162698,42.54408145421624,56.04764799723198
7157.0,39.55777560430348,4068.912337821605,3831.0,78.88747895619724,13.094729725128964,68.21453144807474,27.681700061384063,208.56727319517273
3663.0,57.46956046956047,1932.2499616703583,1981.0,35.619947631885026,15.783445098110985,31.025686278138373,23.270365711401254,71.13297329250756
6458.0,59.253174357386186,1998.83413832186,3720.0,17.845791496664866,7.215070727028686,41.77594840155795,28.09013775077144,78.40232899493277
2981.0,29.570613887957062,1131.6777889677182,1873.0,8.93173543231582,19.141511192848846,26.45954091205499,39.181314417376335,40.10770502961151
7539.0,31.51120838307468,4497.025332240402,4380.0,93.71086666740945,10.18733213893817,86.90617277053657,37.922376365381226,243.5195693142129
3059.0,47.40666884602811,1090.1064702183382,1782.0,12.268124374912986,14.728513342444083,32.773093989700214,43.33720341907328,68.0062727823877
7769.0,54.59222551164886,5390.812358822965,4441.0,117.9332373459483,12.396188802480266,111.36081737485458,33.59145342171742,341.79187910662193
1543.0,68.31691510045366,648.3604098158188,976.0,19.765465630078392,13.706938387152496,29.50797181482249,26.398721297316605,36.659767186007954
1061.0,59.5004712535344,473.7962148480103,598.0,2.9357313860574026,7.511823529328215,21.721152570128265,25.717813055706504,43.53098642399846
8782.0,135.4062855841494,5099.383047272211,5320.0,112.27141670101693,9.15859299770216,89.5499277073707,45.14333163407082,312.4369273817033
2063.0,38.87833252544838,1107.3744663202258,1291.0,15.657248165846124,17.564408034475818,25.241740013094304,37.036019613351236,49.4239698163271
8288.0,78.40600868725869,546.3669243032406,1878.0,4.661213397765097,11.262285170571671,29.9425291383631,31.077030908431468,36.1233882743564
7594.0,79.57756123255201,477.46101755400105,1641.0,0.08514202746266619,12.028533442225937,28.26838161868502,22.104803332603367,48.83529041865397
7213.0,88.08872868431997,393.5511153741805,1353.0,-0.2131044729505578,21.156032039593285,19.62727392262145,46.89983892146879,55.979114886916676
8894.0,62.45637508432651,523.6954872925309,1810.0,1.2024012097707892,10.56509723548669,20.936734054734714,49.74753094904453,45.74916215460587
3440.0,18.12529069767442,869.9095250001358,1958.0,14.078459456317418,24.051191709190707,32.60437886122163,20.750772081697715,44.84400172647333
1641.0,65.92748324192566,115.68370895802512,390.0,17.328456910619646,11.007480032721595,24.492786793772797,22.353606078628772,34.13287937593151
1466.0,78.95156889495225,374.92178680620674,793.0,15.26278738893905,9.331560824901274,20.743296632935753,37.51507243072499,53.32598704956014
9625.0,82.59480519480519,586.4064930931829,2014.0,-1.4054173182575687,15.288990289988,17.045199097334866,35.83865586496675,45.48934130095158
7210.0,24.91497919556172,3727.738126671153,4184.0,69.4141357628605,12.4076936641466,73.4174753612515,26.953860208690386,181.76454058247037
3690.0,72.94037940379404,1785.0229883881357,2010.0,27.667516820374907,4.000918291437772,30.549524743969766,48.86345258541688,87.9900238110296
2333.0,58.29018431204458,664.9317148422155,1272.0,10.378900610209927,9.80639051195936,34.00872502371182,38.41506995056095,40.71227646392074
3773.0,73.08401802279353,1658.0196356525632,2084.0,23.903199106118144,12.257617798842706,44.72060296071776,34.90033044926827,62.84870223786531
5668.0,54.98465067043049,1909.9775754402597,3517.0,34.308517338707276,9.348038458168304,21.277513834878846,29.590065491437294,81.26408871722697
8978.0,3.1188460681666297,2454.466770490872,4967.0,39.057782624140074,5.815489293880503,40.38016523971232,18.28870382456141,105.369580357579
1222.0,59.68494271685761,162.1909214801929,498.0,14.82485634557031,12.695646053129765,21.322115020010088,21.02400512732814,43.40327551542429
6928.0,-63.79315819861432,3817.324581955343,3844.0,74.16744147274409,19.66153198225017,58.87776740634972,39.83379116846753,192.9904892348986
2685.0,21.013035381750463,78.31667688619042,273.0,12.564906115879449,15.617565784884988,14.492007640173512,40.00078923388541,50.630705109679106
8625.0,71.22539130434782,346.1529724402128,1209.0,5.375113983002748,22.697665889096914,22.606465673669003,34.77074807718549,37.44676317224072
9501.0,79.54783706978213,988.6450902966824,3185.0,-4.622907141669078,6.224031124907544,31.811124995104752,34.659197333529555,67.1503634384039
5265.0,22.58556505223172,508.8529110006128,1646.0,-4.8451753171819565,15.034410169516006,15.737168515293012,20.435737368004418,32.85705170061415
3926.0,51.08762098828324,997.4919738349274,2346.0,20.89878518470761,21.62971695941491,26.458685619219203,37.00769885954829,61.71899784940261
9355.0,-3.109032602886157,5540.516376484764,5610.0,127.91761663804682,7.138538451270627,115.43912789706837,41.262619285290505,350.2322794288193
5807.0,-3.116411227828483,4480.006240564802,3557.0,85.64350582805912,-2.5365744827626084,87.1061893867798,30.805003546272005,253.2953310320241
9702.0,-5.180890538033395,4795.748416655545,5528.0,116.38669720847433,4.961619609522687,83.9604430205493,36.085744509701904,270.9162784732956
5808.0,35.80492424242424,1526.1580477474809,3460.0,21.029488295139416,13.435558190836131,35.36702728933671,21.388067264428425,63.367236349388065
1312.0,51.68292682926829,315.3511158912755,741.0,0.4778883316628004,16.371075910868992,34.09057850118951,39.876188100572264,47.87897680063874
6550.0,59.61541984732825,3425.428126587787,3997.0,66.82507582502045,8.326098749622236,59.4209380587654,22.519457714532745,153.4894686156835
7497.0,126.90449513138589,2010.408787024548,4038.0,42.74883527795967,15.29508764103375,26.151604058908465,35.4965906818579,85.90498022823442
7637.0,62.16210553882414,3283.183761104569,4251.0,58.65662294548945,5.2462228035922465,61.41075700444691,33.515005743553445,163.66409750699987
3913.0,91.227446971633,1894.2925296747728,2436.0,21.26127110259207,16.139292720650182,39.220617032658566,44.022669554050694,81.88202686684772
3804.0,14.616719242902208,466.65132744149184,1426.0,0.007572506110214761,20.075432821479588,14.792747330082799,34.31432162038715,48.6521033138054
2717.0,43.32977548767023,250.38938282839547,818.0,-2.8957764795394443,16.59266690506999,18.235816536360872,44.13045680011066,38.568253732146516
5066.0,57.8243189893407,500.0456441155686,1626.0,7.991863980867313,29.06820632967666,25.207669926832583,39.19423244596477,55.62683240582683
1284.0,59.25077881619938,860.0873548554586,757.0,15.468187882736146,20.112151627145778,36.08934594001758,47.561100535940504,62.60172081380031
4000.0,55.10225,2839.028895907003,2342.0,44.062923348004276,8.978558988290542,53.41533015286022,43.73433269604779,124.18689938374413
6918.0,51.25036137612027,2668.5830937053715,3953.0,37.74961493371466,0.44802553643942566,49.33798769321479,50.11544282587981,110.91145723526816
9255.0,121.65175580767152,1092.997835326796,3423.0,25.209298626146122,12.693854224531691,22.542589935026744,36.50580185160818,60.059553618173254
3073.0,48.795639440286365,1854.1114005026743,1895.0,32.49598483570327,8.79725344623733,25.08500915734031,44.143430159638925,78.72417190572976
7050.0,104.5777304964539,2294.4826814132825,4129.0,32.96962718495436,17.044634075191603,28.484796136663633,28.070278899426945,101.34375031162377
8969.0,93.36503512097224,5744.95427498627,5247.0,129.24890640991399,-2.1070347266002427,108.83169460033012,40.21674648689434,367.04355382420334
6465.0,81.5616395978345,2002.747403882135,3482.0,16.817581309856912,26.157348376443494,37.020642896341684,24.313714495551668,79.7180786538248
4730.0,93.71987315010573,1696.456590294949,2901.0,25.03208748370799,22.06507712719789,43.32851271012052,32.80227834285194,69.251956974402
8504.0,162.30150517403575,4231.233340078461,4957.0,88.11020546467384,16.551191336889772,74.4023056212098,33.833000385012795,229.48419622385532
1626.0,84.85854858548585,889.1906084586584,888.0,15.13854026649938,21.63755632648758,27.34090273473567,26.429514687851828,56.824826319179486
8003.0,69.51180807197301,4568.271662451899,4551.0,102.2184716269398,1.136215761885035,82.10569963937583,45.004605919110645,253.82741475878467
2997.0,119.29396062729396,2128.0217541007787,1784.0,33.91555501330023,23.86306318136355,32.2556001309923,33.786502988524795,78.18277170168707
1267.0,65.51223362273086,665.1715818311488,750.0,20.832778531821646,22.27395160758482,18.895401359160545,19.14414140530505,55.23760774266629
6117.0,65.9398397907471,1515.5112041433745,3380.0,13.414959990848022,8.587895636419395,30.524231106266537,34.152592109584674,65.16606301178811
2497.0,20.108129755706848,1241.4269424118368,1479.0,13.553003029658544,9.795400004007512,25.022149823515043,32.6371298713481,55.427366886230544
7812.0,114.97670250896056,3834.138222246471,4742.0,73.34641846557219,22.118578314565042,60.44975331315723,37.74432170134929,190.36474846726784
2842.0,3.9373680506685433,1291.3168601215468,1683.0,14.61033562223681,2.128626743542661,32.634060064291745,33.64644149553821,64.69345170430884
2998.0,75.89593062041361,112.68669858569504,386.0,4.987509295959165,11.190020279657103,16.689471257765412,28.863347615702246,35.244980451967834
7446.0,73.89202256244964,3929.205736055122,4622.0,77.99420146859829,21.091336719920335,64.5554349817586,42.949039381516634,205.2441693391188
5922.0,-23.390239783856806,4030.3079987600554,3702.0,72.4539425583404,16.871853429674033,72.20027985697267,25.950011874635365,212.3495382854747
1269.0,72.61229314420804,580.4878761425467,739.0,15.125433291457428,17.714658183925827,10.080213273879274,31.397036784895075,53.10781520575021
6458.0,63.60715391762155,1368.9051646107446,3480.0,30.77058951911658,5.108056448783158,33.14862442347139,44.88054648398192,70.13604239750228
2818.0,23.53264726756565,1436.3121325289433,1698.0,24.64981210977644,15.818973383218419,29.479200265152244,22.32238145677546,60.55181816245523
9360.0,34.22232905982906,266.1143792734882,921.0,-7.072843271214362,7.242956860473992,34.44185797545456,26.965384967138302,39.982459628016386
9256.0,40.4350691443388,6527.501260134404,5326.0,175.4218195870633,11.52613605715355,148.238692967539,29.275004057196195,467.7199231298604
9752.0,112.24682116488924,688.6158703882147,2351.0,5.879809917397626,30.787397772969925,21.577901255323205,35.435615756660695,50.5388611619683
1575.0,56.46476190476191,1121.005965404539,967.0,17.701101904507496,20.888087554575495,19.256334197300397,34.405773126124274,61.41045043137255
9635.0,7.713855734302024,5784.415588086941,5989.0,133.23231516644702,21.103930913015596,119.71254860282068,42.978509854091826,383.49740664358205
7200.0,34.35916666666667,886.7587439028692,2726.0,7.52930681160932,14.758717549555955,35.96315257538218,39.02270484475028,55.03195552599446
6842.0,97.25270388775212,4029.028153941722,4129.0,91.22966118768755,8.24013216040996,64.33273317383738,33.34592647562354,215.36439900216374
2450.0,50.09469387755102,464.48927407093817,1209.0,-1.043059548056179,20.920135074844453,22.818612299141236,33.55383101888141,47.7783823498595
4233.0,50.80392156862745,151.64278407008,523.0,9.819931056864627,19.185638614794307,30.15580345916205,39.32877362485832,34.60351755478696
9952.0,103.77783360128618,4548.319899605007,5349.0,95.58765110888979,11.08058030942582,84.96049067359465,20.146390245542424,247.39934945650052
7390.0,123.6510148849797,3626.030242158172,4193.0,52.79568170185158,-2.3615411241248916,56.43827286911074,28.118262740839047,188.93529707576516
4201.0,47.88431325874792,1570.965714252655,2289.0,25.165742734901407,20.886558413985192,19.83045925588251,31.671412493620988,53.9568517904915
5900.0,104.40118644067796,522.6567755053437,1746.0,12.845414087073687,13.497961420343966,16.099204621301926,44.04819009739295,37.72059685054717
9925.0,21.73783375314861,3341.498622657732,6054.0,62.46302479750392,15.64292730913644,45.22785479923204,41.44660093498836,142.13248215292484
6957.0,67.95127210004313,1047.4346918701467,3010.0,16.387805211901515,23.114388422523014,28.91258845233257,31.789923027133064,61.374367123443484
3190.0,97.92037617554858,503.5830612879661,1408.0,4.435968601277544,17.112077849959626,24.652668774982303,25.396680335421628,49.132039234484196
6893.0,73.35514289859277,3047.035805476595,3999.0,51.69686832069546,17.087917522267574,45.02583665720235,38.34147593636547,130.71629528413328
2167.0,14.111675126903553,329.6981929969362,941.0,4.042006466728669,23.328093376405604,24.870954885856726,21.878920219288304,53.55669012180567
7254.0,21.50055141990626,2047.488498183248,4179.0,39.12909354947783,17.494047653641545,31.265366107578075,37.44512250937542,71.09366377465845
5672.0,58.72637517630466,1597.5785460323996,3283.0,16.000297308259114,16.35356151028856,35.72074656893611,37.734216555009226,79.69627133041708
6830.0,50.36368960468521,610.2775995805381,2021.0,7.192004725615182,16.62420795080446,32.340274728278054,27.895100613493177,42.859995308557785
7589.0,13.79733825273422,3775.638493243901,4484.0,81.92731881713678,14.296154407401229,59.51460080485108,23.559993323083823,192.2985459203533
4821.0,34.83074051026758,892.6803826012274,2346.0,12.629891275917364,11.613635951949599,32.96222237019124,31.115152483863223,58.8171544412982
1719.0,25.040139616055846,810.6641451026153,1076.0,22.94471020362756,13.608953301347329,30.201538330845544,34.93198822608539,64.06242363792171
2003.0,22.134797803295054,1055.239866115632,1085.0,26.666777041588645,17.46783006069184,25.449789787334794,43.29919343122946,61.02579681642362
6436.0,102.07691112492232,1516.9126017506944,3655.0,16.450992286291147,7.809761794461631,30.129804343541895,49.83955204557578,62.265661344824174
2502.0,96.37010391686653,981.849557961877,1453.0,4.263753709776551,4.546419017501979,13.816432099194637,19.188646226170324,59.240898925658854
6736.0,37.05062351543943,1943.966027693288,4132.0,30.243194287410173,12.505518607386696,26.36265905441366,39.191868976697066,77.83436662071429
6942.0,44.3367905502737,4966.992748049234,4040.0,106.73809393527125,4.413941258564217,97.960561164435,38.44808523949308,295.7387798241696
4565.0,94.18970427163198,1069.381354535137,2512.0,21.651628310278507,19.807197853602894,19.1033438960533,37.76849190593707,51.27298981590661
6515.0,39.13307751343054,354.998552983506,1235.0,10.304362005922695,7.49841044323767,17.549253641202313,44.068703349527425,30.358449332920657
3926.0,41.90804890473765,1321.3990542111458,2432.0,20.174104832463996,14.771241672713474,27.879040983352713,33.868013114369234,74.99628089293054
2204.0,-2.3443738656987296,1319.6078673616068,1350.0,19.047301037816933,18.500172506474453,23.56407530348072,34.397036666057055,64.58730405915952
9163.0,34.8560515115137,1461.564025018621,4103.0,17.15455496727235,17.702132993528245,36.6717169589794,41.89719585573981,64.82086080329965
4387.0,52.73831775700935,694.874436968449,1940.0,12.052105788947713,7.0366301288061965,26.012083548024126,44.084524822229184,47.03404502390295
1798.0,61.49276974416018,1149.9712733767624,1135.0,19.982329195295456,22.5586515781472,25.990927581950146,47.885064637849716,46.23445353587585
9628.0,120.073016202742,2246.632618226336,5421.0,22.48185418316031,8.833022723426305,41.204820386927935,18.889734683576197,98.33175525643915
7781.0,82.11052563937797,2580.738405478234,4262.0,39.61243798104052,9.070224238116896,35.563483573445914,24.473596957300884,110.54094704271911
3758.0,35.512240553485896,252.60161115625772,871.0,2.43847999890421,10.069097621138027,27.130411169613442,34.578698018757024,38.693141847184165
9448.0,125.8497036409822,4199.009740808649,5260.0,83.0246481205248,10.515359746005931,79.04867709681176,35.84261156183512,228.5574113570092
7376.0,50.84056399132321,3804.340186293922,4112.0,81.12437478075988,3.3489309633202007,70.43045709091129,27.139138808250117,193.60079925782594
4557.0,30.12991002852754,1167.2782456481823,2540.0,14.673497655402342,9.314735227570337,25.354140433839547,25.84523505806549,53.55737601107277
4932.0,-8.950121654501217,1939.32860493044,2824.0,26.35170735971732,1.4178180791548538,27.533851489327997,25.309405647280634,77.07700668531155
1456.0,32.510989010989015,572.1787487172494,866.0,25.571206374861802,22.58219849935326,19.54463651252201,45.50478027132528,53.660684478680814
4191.0,44.846575996182295,568.0710835702114,1677.0,14.216863190907294,25.922121906810055,28.62621635738424,40.73579932899657,45.100701774936844
6836.0,46.343622001170274,4346.177157470481,4288.0,100.96457449774407,11.221489850228053,62.12483945489979,29.172945800399834,220.43015646088352
3505.0,72.37974322396576,326.29448622943147,1066.0,17.910203202967118,10.960079397520305,29.12227205721728,26.376271925665566,41.67418440864929
7918.0,9.443420055569588,508.3007760947777,1732.0,21.22647404772666,18.225250621793016,18.24807402391726,43.04106685268831,42.79261888175907
8435.0,93.13882631890932,4051.25879281179,4877.0,75.81205274162637,10.501382865118519,69.62313258307871,37.56602066381376,201.9182963860901
1058.0,35.938563327032135,314.903521407007,551.0,2.908504243280721,7.240568302370221,21.902944754197616,32.81531004731478,34.218305500513495
3020.0,49.82251655629139,1812.880675608937,1769.0,24.37020364182744,15.017372265834188,28.076283390698368,35.51528720590527,74.19212908772286
1014.0,78.88560157790927,186.29645080787893,503.0,8.399688028560686,24.20455182616027,15.076871601553213,25.392704370302848,50.97828429347841
6834.0,45.802604623939125,1194.9952617273102,3233.0,4.259934479450111,22.165899271931437,17.555484604703977,28.193101330362076,53.34718604152919
9890.0,80.90434782608696,2579.0294461436733,5742.0,34.311464713436564,16.834583338418913,30.972492065253903,29.12249353662601,107.27193606453716
4829.0,38.16235245392421,3459.27266880262,2860.0,77.33897233067438,10.896019161347438,49.393385092985625,33.01912824509415,164.72935872996868
9348.0,94.95378690629012,3045.693468507899,5785.0,42.81078515051162,12.75441485799934,55.95767885917659,33.16894423000866,126.83801336384357
3396.0,50.58657243816254,2212.821961797554,2162.0,36.36463221356245,14.05972706494979,33.18354214789703,38.11056970886867,85.8091928542995
3272.0,93.1002444987775,877.2304413812848,1991.0,7.706010371982421,8.958167031216954,21.033288154774375,24.375464567054777,42.17797872860409
3264.0,90.64276960784314,980.1486762392252,1825.0,5.649532036502832,13.71290265696858,26.813650211335425,45.14035273114596,64.24687306038498
6835.0,102.74908558888076,910.2912953456818,2781.0,7.615635320802678,5.907947047509545,10.351611971851295,29.95466647826815,52.31509235752604
1429.0,129.888733379986,821.4345118868755,854.0,19.4792612223547,13.650331721127127,37.45300331984078,34.07924132819681,62.029491935692306
